title,artist,like_cnt,lyrics
오랜 내 맘이 널 부를 수 있을까,범준이,8,이 밤 한적한 공기는  너의 얼굴을 떠올리게 하고  가끔 부는 바람은  너의 이름을 흩어지게 하네    너 없는 가난한 이 밤이 길어    겨우 아문줄 알았었지  겨우 삼켰던 눈물들이  쏟아져 내릴 것 같아    모자람이 없던 그때로  과분하게 느낀 그때의 우리로  돌아가고 싶은  끝이 없는 밤 잠들지 못하는 밤    Oh 잠들지 못하는 밤    너 없이 흐르는 기억에 살아    겨우 아문줄 알았었지  겨우 삼켰던 눈물들이  쏟아져 내릴 것 같아    모자람이 없던 그때로  과분하게 느낀 그때의 우리로  돌아가고 싶은  끝이 없는 밤 잠들지 못하는 밤    Oh 수없이 되뇌이고  쓸쓸히 물었던 오랜 내 맘이 널 부를 수 있을까
Viva 청춘,딕펑스 (DPNS),"5,250",꽤 오래된 스니커즈 그 허름한 편안함  널 만나러 가는 길은 설렘   자꾸 걸음이 빨라져    음 너와 둘이서 걸으면 말야  왠지 좋은데로 가는 기분이야   어디라도 난 좋은걸    VIVA PRIMAVERA 바람이 분다   니가 웃는다  VIVA PRIMAVERA 햇살은 부서진다  VIVA PRIMAVERA 공기가 달다   니가 참 좋다  VIVA PRIMAVERA 청춘은 또 빛난다  반짝여라 젊은 날 반짝여라 내 사랑    늘 거닐던 이 거리 그 익숙한 다정함  고개 돌려보면 니 옆얼굴   나도 모르게 웃곤 해    음 너의 얘기를 들으면 말이야  왠지 좋은 일이 생길것 같아져   언제라도 난 좋은걸    VIVA PRIMAVERA 바람이 분다  니가 웃는다  VIVA PRIMAVERA 햇살은 부서진다  VIVA PRIMAVERA 공기가 달다   니가 참 좋다  VIVA PRIMAVERA 청춘은 또 빛난다  반짝여라 젊은 날 반짝여라 내사랑    VIVA    멋진 날이야 멋진 날이야   멋진 일이야 멋진 일이야  너와 함께있는 오늘이 푸르게 반짝여  손잡아볼까 가만히 라라라라라라  입맞춰볼까 가만히 라라라라라라  반짝여라 젊은 날 반짝여라 내 청춘    VIVA PRIMAVERA 바람이 분다  니가 웃는다  VIVA PRIMAVERA 햇살은 부서진다  VIVA PRIMAVERA 공기가 달다   니가 참 좋다  VIVA PRIMAVERA 청춘은 또 빛난다  반짝여라 젊은 날 반짝여라 내사랑    꽤 오래된 스니커즈 그 허름한 편안함  널 만나러 가는 길은 맑음   멋진 오늘이 기다려
Persona,PITTA (강형호),691,You make me fakeness and  I feeling so shabby in my life  I almost fell for me Too  Youre just a mask  날 바라보는 시선들  뭔가 기대하는 눈빛  아는 척하는 내 모습  내가 아닌 것 같아  You know Im hypocrite  내 안에 많은 얼굴들  I know youre confused  이건 네가 아는 나와는 달라  Ill unmask tonight  난 나를 원해  Ill peel off tonight  Im not fake people  Ill unmask tonight  난 나를 원해  제발 가식적인 제스처는 No oh  Ill unmask tonight  난 나를 원해  Ill peel off tonight  Im not fake people  Ill unmask tonight  난 나를 원해  제발 광대 같은 거짓 웃음 집어넣어  Lets make it real my face  I wanna say goodbye 페르소나  날 바라보는 시선들  뭔가 다 아는 눈빛  아닌 척하는 내 모습  너무 초라한 것 같아  You know Im hypocrite  내 안에 많은 얼굴들  I know youre confused  이건 네가 아는 나와는 달라  Ill dismask tonight  난 나를 원해  Ill dismask tonight  Im not fake people  Ill dismask tonight  난 나를 원해  제발 가식적인 제스처는 No oh  Ill dismask tonight  난 나를 원해  Ill dismask tonight  Im not fake people  Ill dismask tonight  난 나를 원해  제발 광대 같은 거짓 웃음 집어넣어  Lets make it real my face  I wanna say goodbye 페르소나
Icarus,PITTA (강형호),590,고요한 마음속에 작은 불꽃이 인다  바람을 맞으며 Turn on the fire  점점 번져 오르는 이 열기가  깊은 어둠에 잠긴 날 깨울 때  나 단숨에 불타오르는 저  태양을 향해 On the  Fly Yah Fly Yah  조금 더 오르면 닿을듯해  환희로 가득 찬 빛나는 어딘가  차오르는 숨 위태롭게 손을 뻗어  부서지는 내 날개로  Fall into the dark  잃고야 말 내 모든 걸  품에 안은 채 다시  Fly Yah Fly Yah  더 깊은 어둠 속에 추락한대도  다시 또 날아 높이 Fly to the sky  Fall into the dark fly to the sky
Prayer (부제: 배수의 진),PITTA (강형호),576,저기 Higher 멀리  희미해져가는 불빛 Desire  더는 되돌아갈 길 없는 절벽 끝  더 이상 의미 없는  구원의 기도들 다 집어치워  Decide our fate  Im not afraid  뒤돌아 보지 마  Go head to head  Yes Im gonna attain  Were gonna celebrate  Pain makes me feel alive  외쳐봐 Say yeah  Withstand the storm you could hold  온몸을 파고드는 이 고통 삼켜버려  더 이상 의미 없는  구원의 기도들은 다 집어치워  Decide our fate  Im not afraid  뒤돌아 보지 마  Go head to head  Yes Im gonna attain  Were gonna celebrate  Pain makes me feel alive  외쳐봐 Say yeah  다 집어치워  Decide our fate  Im not afraid  뒤돌아 보지 마  Go head to head  Yes Im gonna attain  Were gonna celebrate  Pain makes me feel alive  외쳐봐 Say  Decide our fate  Were gonna celebrate  Pain makes me feel alive  외쳐봐 Say yeah
The Nation,PITTA (강형호),677,Place we dreamed of  Heartbeats A sign  손에 잡힐 듯 가까워져  불빛 한 틈 샐 수 없어  Im ready for this fight  I used to be used to be used to be like a light  It has to be has to be has to be here tonight  Winner will be the nation  This battle decides the reason  We dont hide from the red zone  Dont let me down theres no time for mistakes  Well never give up well turn death away  This is the way we survive  Take in a breath  Unleash your sighs  안개가 모두 걷힐 때까지  어둠을 떨쳐  나를 던져  Well face the world and rise  I used to be used to be used to be like a light  It has to be has to be has to be here tonight  Winner will be the nation  This battle decides the reason  We dont hide from the red zone  Dont let me down theres no time for mistakes  Well never give up well turn death away  네 지난날은 모두 뒤로  기억과 시간 너머로  네 그림자 뒤로 숨지 마  Dont let me down theres no time for mistakes  Well never give up well turn death away  This is the way we survive
Not Alone,PITTA (강형호),588,어둠 속에 홀로 있을 때  마음에 외로움이 커질 때  세상은 늘 내게 무심했지  I know I was invisible  두근거림을 잊고 사는  내 마음속 나에게  깨어나 힘껏 말을 해  You know Youre not alone  끝없는 근심 걱정들로부터  Run away run away  세상의 끝이라도  Ill Run to you Right away  저 하늘 높이 Were Walking on the clouds  날아올라 날개 없이도 Were flying  The wander is over 세상에 외쳐  I know Im not alone  후우후우 후  후우후우 후  후우후우 후  후우후우 후  돌고 도는 Yesterday today tomorrow  매일 겪는 Deja vu  끝이 없는 미로 속을 헤매는  내 마음속 나에게  끝없는 근심 걱정들로부터  Run away run away  세상의 끝이라도  Ill Run to you Right away  저 하늘 높이 Were Walking on the clouds  날아올라 날개 없이도 Were flying  The wander is over 세상에 외쳐  I know Im not alone  가끔은 힘이 들고 두렵기도 해  I feel like Im left alone  그 어둠 속에 갖혀있는  내 마음속의 나에게  저 하늘 높이 Were Walking on the clouds  날아올라 날개 없이도 Were flying  The wander is over 더 크게 외쳐  I know Im not alone  후우후우 후  후우후우 후  후우후우 후  후우후우 후  어둠 속에 홀로 있을 때  마음엔 내가 항상 있을게
Be The One,PITTA (강형호),679,이미 시작된 거야  Undone  그 누구도 몰랐던  Arise  거칠게 뱉어  차디찬 숨소리  그날의 기억들  넌 보게 될 걸  기회를 주지 마  시선을 빼지 마  다 끝인 것처럼  Im the ONE  Im the ONE  Ill be the way  모든 걸 다 다 다 걸어  I will beat the pain  No I will be the pain  끝을 향해 endless war  Yeah I will be the ONE  짙은 어둠을 헤쳐  Tonight  자욱한 안개  희미하게 비친  언젠가 마주친  너의 환영  모든 곳에서  내 노래가 들려  다 꿈인 것처럼  Im the ONE  Im the ONE  Ill be the way  모든 걸 다 다 다 걸어  I will beat the pain  No I will be the pain  끝을 향해 endless war  Yeah I will be the ONE  모두가 아니라고 말 해도  계속 걸어가  당당히 누려야만 해  The world is yours  Im the ONE  Im the ONE  Ill be the way  모든 걸 다 다 다 걸어  I will beat the pain  No I will be the pain  끝을 향해 endless war  Yeah I will be the ONE  I will beat the pain  No I will be the pain  끝을 향해 endless war  Yeah I will be the ONE
Sweet Mind,잇지영(itgyoung),2,I feel alive  I feel alive  I feel alive  I feel alive    who are  whoo ah  who are  whoo ah    baby please sweet mind  feeling lost tonight  baby please be mine  feeling lost tonight feeling lost tonight  feeling lost tonight  feeling ghost tonight  feeling lost inside    baby please sweet mind  feeling lost tonight  baby please be mine  feeling lost tonight feeling lost tonight    I cant deny I cant deny  I feel alive I feel alive  I cant cant deny I cant cant deny  I feel feel alive I feel feel alive
Strawberry (Feat. 16),Dept(뎁트),45,Right Im so tired I cant keep it  그래 너무 지쳐서 더는 못 하겠어  Life Its so hard Im barely breathing  사는 게 힘들어 숨도 겨우 쉬는 걸  I need a pause I need to be safe  다 멈추고 마음을 놓고 싶어  What was it for  이게 다 뭘 위한 걸까  Im begging for break  간절히 바라는 휴식이라니  So bad oh wah  참 안 됐잖아  How does it feel like to  골칫거리가 된   Be the problem  기분이 어때  The worst part is that  무엇보다 최악은 내가  I dont belong here  여기에 속하지도 않는다는 거  It took a long time  이제야 알게 됐어  For me to realize  내가 되고 싶은 사람이  That Im not the one I want  내가 아니란 걸 말야    Magical things I need  마법 같은 것들이 내겐 필요해  Need someone to hold me tight  나를 단단히 붙잡아줄 사람  When I feel so unstable  불안의 한가운데에 있을 때    Lean on me  나에게 기대어 줘  So I can lean on you back  내가 다시 그대에게 기댈 수 있게  Without feeling so weak  위태로운 마음 따위는 없이    Strawberries in my mind  내 마음속 달콤함  Yeah I need you  그래 네가 필요해  Need a bite sweetest pie  가장 달콤한 파이 단 한 입만이라도  Need a breakthrough  돌파구가 필요해  Would you give me a lie  거짓말이라도 해줄래  That Im fine ooh wah  괜찮을 거라고  That would make me alright  그러면 정말 그렇게 될 것 같아  For some time  얼마 동안은  Waking up and  아침에 눈을 뜨니  Mind is full of blurry thoughts  안개로 꽉 찬 머릿속  All of a sudden  갑자기  I feel like a stranger now  내가 낯선 사람이 된 것 같아  I close my eyes and see  눈을 감고 바라보네  Baby girl my strawberry  나의 달콤한 그대를    Why am I always the one to be sad  왜 항상 나는 서글퍼지는 걸까  Getting real deep  조금씩 더 깊어지네  I dont wanna pretend  아닌 척하고 싶지 않아  That Im alright  괜찮은 척하지 않을래  I just wanna pause it  난 멈추고 싶어 잠시  Im breaking down in pieces  조각으로 부서져 내리는 나  Would you be the one to fix me right  그대 나를 바로 잡아줄 수 있을까  Im so lost need to be found  잃었던 나를 되찾고 싶어  Tell me girl  말해줘  That youd never leave  떠나지 않을 거라고  Cuz when Im with you  그대와 함께 있으면  Everything feels sweet  모든 게 달콤해  Taking pills to sleep  수면제 먹는 일은  But I dont want it not anymore  이제 정말 그만두고 싶어  I mean it every word I said  이 모든 말이 진심이야    Magical things I need  마법 같은 것들이 내겐 필요해  Need someone to hold me tight  나를 단단히 붙잡아줄 사람  When I feel so unstable  불안의 한가운데에 있을 때  Lean on me  나에게 기대어 줘  So I can lean on you back  내가 다시 그대에게 기댈 수 있게  Without feeling so weak  위태로운 마음 따위는 없이    Strawberries in my mind  내 마음속 달콤함  Yeah I need you  그래 네가 필요해  Need a bite sweetest pie  가장 달콤한 파이 단 한 입만이라도  Need a breakthrough  돌파구가 필요해  Would you give me a lie  거짓말이라도 해줄래  That Im fine ooh wah  괜찮을 거라고  That would make me alright  그러면 정말 그렇게 될 것 같아  For some time  얼마 동안은  Waking up and  아침에 눈을 뜨니  Mind is full of blurry thoughts  안개로 꽉 찬 머릿속  All of a sudden  갑자기  I feel like a stranger now  내가 낯선 사람이 된 것 같아  I close my eyes and see  눈을 감고 바라보네  Baby girl my strawberry  나의 달콤한 그대를
이제 정말 헤어지는 거야,이준호,20,하루에도 몇 번씩  다투는 우리를 봐  한 번쯤은 네가  헤어지자 말하길  기다렸었는데  이별이라는 말은  하필 너에게도 어려운 말인가 봐  참 사랑했지만  많이 힘들기도 했었어  상처받겠지만  나 오늘은 꼭 말할게  이제 정말 헤어지는 거야  혹시 힘들어도 이번엔 정말 끝난 거야  우리 우연히 마주쳐도  그냥 모른척하기로 해  남보다 더 남 같은 사이가 되자  참 사랑했지만  딱 여기까지만 하자  어차피 우리는  매일이 같을 테니까  이제 정말 헤어지는 거야  혹시 힘들어도 이번엔 정말 끝난 거야  우리 우연히 마주쳐도  그냥 모른척하기로 해  남보다 더 남 같은 사이가 되자  만약 괜찮은 사람이 생긴다면  다신 아프지 마 행복하길 바래  이제 정말 헤어진 거야  마지막 한 마디만 할게  사랑했다 고마웠어 잘 지내줘  헤어진 거야 안녕
"그대와 나, 설레임 (feat. 소울맨)",어쿠스틱 콜라보(Acoustic Collabo),"9,198",나 그대가 너무 좋은데 말하고 싶은데  용기가 안나  나도 그대가 너무 좋은데 말하고 싶은데  용기가 안나    사랑해 말하고 싶은데  이렇게 속만 태우다가   그대가 떠나가 버릴까   늘 바보같이 걱정만 하는 우리    나 오늘은 떨리는 맘으로 그대 바라보며  고백할게요  나도 오늘은 용기낼래요 그대 바라보며  고백할게요    사랑해 말하고 싶은데  이렇게 속만 태우다가   그대가 떠나가 버릴까   늘 바보같이 걱정만 하는 우리    그대 눈길보면 당황해서 나 눈을 돌리고  그대 앞에서면 바보같이 얼굴 붉히고  그대를 사랑한다   수없이 연습하고 연습했는데  말도 못하고    사랑해 말하고 싶은데  이렇게 속만 태우다가   그대가 떠나가 버릴까   늘 바보같이 걱정만 하는 우리
봄이야,경서,397,똑똑똑 내 맘의 문을  두드리는 너의 목소리  I LIKE IT 새로운 기분으로  반겨 주는 바람  이 포근한 봄에 너를 만나 다행야  나만 빼고 좋아했던  이 봄 웬일이야  살다가 보니 나도 봄이  좋아지게 될 줄이야  봄이야 별거 아닌 일들에도 설레이는 봄  너와 나 둘이 시작하기 좋은 봄이야  거리에 날리는 꽃 잎들 보다 더 많은  사람들 그중에 내 눈에는 너만 보여  사랑인가 봐 생각도 못 했던 이 봄이야  코 끝이 간지러운 날  너 땜에 내 맘도 간지러  억지로 애를 쓰지 않아도  또 너만 보게 돼  네 두 눈은 봄의 햇살 보다 빛이나  달콤한 이 느낌 나도 모르게 떨려와  분홍 색깔의 벚꽃 잎이 비처럼 내린 순간  봄이야 별거 아닌 일들에도 설레이는 봄  너와 나 둘이 시작하기 좋은 봄이야  거리에 날리는 꽃 잎들 보다 더 많은  사람들 그중에 내 눈에는 너만 보여  사랑인가 봐 생각도 못 했던 이 봄이야  아름다운 이 계절에 빠진 건  착각일까 왜 그럴까  답답한 일상을 벗어나고픈 걸까  이 봄이 내게 준 선물인 걸까  믿기지 않지만 믿어 보려 해  우연은 아닐꺼야  묘하게 모든 게 다 예쁘게 보이는 봄이야  사르르 내리는 봄비마저도 포근해  거리에 날리는 꽃 잎들 보다 더 많은  사람들 그중에 내 눈에는 너만 보여  사랑인가 봐 생각도 못 했던 이 봄이야  봄이야 별거 아닌 일들에도 설레이는 봄  너와 나 둘이 시작하기 좋은 봄이야  거리에 날리는 꽃 잎들 보다 더 많은  사람들 그중에 내 눈에는 너만 보여  사랑인가 봐 생각도 못 했던 이 봄이야
나의 봄 (Feat. CHEEZE),노리플라이(no reply),"1,944",흩날리는 꽃잎은 쌓여가고   사람들은 그 위를 스쳐가네  아쉬운 계절 가벼워진 옷차림 탓을 해도   왜 난 더 허전한 건지    쉼 없이 불어오는 바람   펼쳐진 하늘과 설레는 향기도  그대 없이 난 아무 의미 없는 걸   나의 봄은 온통 그대라오    잠 못 이룬 밤 그 밤공기를 같이 걷고 싶은데   그댄 내 맘을 아는지    쉼 없이 불어오는 바람   펼쳐진 하늘과 설레는 향기도  그대 없이 난 아무 의미 없는 걸   나의 봄은 온통 그대라오    거리에 사람들 웃음 가득하고   나른한 햇살 빛이 넘쳐도  그대 없이 난 아무 의미 없는 걸   나의 봄은 온통 그대 걸음 따라  나의 봄은 온통 그대라오
겨울 지나 겨울,OuiOui(위위),40,오늘도 난  네 생각에 잠겨  오지 않을 널 기다리다  눈이 감겨와  익숙한 방  네 흔적에 담겨  이렇게라도 날  난 채워가  너를 그리는 것도  다른 이유는 없어서  그저 익숙한 것에  더 소중해질 수 없었던  내가 미워져  당연해진 나의 모습들도  겨울 지나 겨울  계절 지나가듯  흐르지 못해  멈춰 난  피고 지는 마음  떨어진 내 맘은  향기가 남아  널 담아  꽃잎이 흩날리던 그 길에  너와 난 온기도 없이  흩어져가  너를 지우는 것도  더는 의미가 없어서  애써 미뤄둔 마음에  그때의 기억이 겹쳐서  내가 싫어져  마주하지 못한 모습들도  겨울 지나 겨울  계절 지나가듯  흐르지 못해  멈춰 난  피고 지는 마음  떨어진 내 맘은  향기가 남아  널 담아  맘보다 앞선 시간 속에  녹지 못해 멈춰 난  또다시 꽃피울 수 있을까  겨울 지나 겨울  계절 지나가듯  흐르지 못해  멈춰 난  피고 지는 마음  떨어진 내 맘은  향기가 남아  널 담아
"Hawaian Couple (영화 '내 사랑' 주제곡, 에뛰드 복숭아송 원곡)",HUS(허밍어반스테레오),"15,283",귀여워 귀여워 웃을때 귀여워  너무 귀여운 나만의 연인 그대  멋있어 멋있어 너무 멋있어서   가슴이 콩딱콩딱 뛰는걸 어떡해    두려워 두려워 너의 그 두눈빛  빠져 버릴거 같아 요즘 수영배워  섹시해 섹시해 너의 그 쇄골뼈  키스해 주고 싶은 마음 이만큼    둘만의 기념일 둘만의 냉장고   둘만의 사진들 둘만의 비밀거리  둘만의 속삭임 둘만의 와인잔   둘만의 커플룩 둘만의 추억 얘기    이런저런 시시콜콜 반짝반짝 길들여진  이래저래 알퐁달퐁 서방서방 익숙해진    우릴 맞이했던 해변가에  옛 유행노랠 흥얼거려  우릴 축하했던 바람소리가 우릴 고조시켜     긴장돼 긴장돼 너의 그 머슬들   거을린 구릿피부 품에 안겨  샤방해 샤방해 너의 그 목소리   컬러링으로 담고 싶은 이맘    둘만의 기념일 둘만의 냉장고   둘만의 사진들 둘만의 비밀거리  둘만의 속삭임 둘만의 와인잔   둘만의 커플룩 둘만의 추억 얘기    이런저런 시시콜콜 반짝반짝 길들여진  이래저래 알퐁달퐁 서방서방 익숙해진  우릴 맞이했던 해변가에  옛 유행개그를 따라하며  우릴 축하했던 바닷소리가 우릴 고조시켜    라라라라라 라라라라라 라라라라    기다릴게 나 달려와줘 너  달려갈게 나 기다려줘 너  기다릴게 나 달려와줘 너  달려갈게 나 기다려줘 너  기다릴게 나 달려와줘 너  달려갈게 나 기다려줘 너  기다릴게 나 달려와줘 너  달려갈게 나 기다려줘 너  기다릴게 나 달려와줘 너  달려갈게 나 기다려줘 너  기다릴게 나 달려와줘 너  달려갈게 나
새로워,VVS karim,4,레코드에 재즈 노래 들으며 sippin henessy  귀찮게 들러붙지만 이쁜 애 아님 no mercy  난 싫어해 메르치 무 골반은 페널티  내 마지막 꿈은 커다란 초원 위에 베벌리  힐즈에서 사는 것이지 나는 계속 원해 더  너네들이 상상한 거 이상인데 원해 더  과한 욕심은 깡이 없는 떨거지들에겐 독  강남에서 자랐지만 가사에선 출신이 게토  네가 싸움을 그렇게 잘해 난 한마 유지로  내친구들과 나 사이에 이간질해 부질없어  Bounce back 농구공을 던졌다 하면 슛은 clean up  내 뒷담을 까다가 걸리면은 너는 정말 큰일나  내가 타는 그루브는 승마를 타지 몽골 리듬  앞뒤로 왔다 갔다 하다 튀어나와 목 디스크  성공을 원하면서 질려 하지않아 리스크  망해봐야 울고 불고 한다음에 넌 뽑아 티슈  나는 늘 새로워 그래서 늘 짜릿해  나는 늘 새로워 그래서 늘 짜릿해  나는 늘 새로워 그래서 늘 짜릿해  나는 늘 새로워 그래서 늘 짜릿해  새로운 아침을 맏이 하지 I woke up in the moring  도착하려면 아직 멀었지 반도 안 왔는데 포기  하는 너네와 달리 나는 하루에도 몇 번씩  위기라는 게 오지 대수롭지 않게 넘겼지  Enermy들 나와 마주치면 그때가 너네 위기  눈치가 있는 애들은 뒤도 돌아보지도 않고 튀지  우리도 열심해서 가보자고 main stream  난 랩을 지리게 잘 뽑아서 축축해 팬티  24시간도 내겐 적어서 항상 움직여 바삐  녹음실에 열기로 가득 차 강냉이는 poppin  내가 원하는 금은보화들은 in my poket  거짓말이 심한 너는 남지도 않아 이빨이  난 너무 hot 해 마치 뜨거운 스팀 아래 덤핑  뜨거운 열정은 로 니콜 먼 다리처럼 펌핑  뭔 일을 하더라도 하면 두 마리나 잡아 토끼  체력이 안 좋은 너넨 한 세트당 10개 해라 버핏  나는 늘 새로워 그래서 늘 짜릿해  나는 늘 새로워 그래서 늘 짜릿해  나는 늘 새로워 그래서 늘 짜릿해  나는 늘 새로워 그래서 늘 짜릿해
I got you back,VVS karim,0,OVO처럼 눈동자를 치켜뜨고 있어 매일 밤  손도 안 대고 꿀 빨려는 사람들과 대립각  나를 도와줄 거 아니면 내 앞길이나 막지마  좋게 말해서 여기서 끝나지 내 경고는 마지막  난 날 도와줬던 사람들에게만 친절하지  도움도 안 되면서 훈계 질은 진절 머리나 지  모자라면 이기적인 사람들에게 버림을 받지  그전에 난 이기적인 애들에게 항상 벽을 쌓지  메두사 머리에 감긴 셔츠 이건 versace  내 근성은 바카디처럼 너무나 독하지  외힙이나 대충 들고 느낌만 내지 똑같이  근데 근본이 달라서 걔네 건 너무나 구리지  never dont stop karim 버프 받아  너네가 내려가니 저울처럼 올라가  내 뒤에 가족들을 위해 hustle all my life  이미 올라왔어 두 번 다시 안 돌아가  I got you back ay  I got you back ay  I got you back whut  I got you back ay  I got you back ay  I got you back ay  I got you back whut  I got you back ay  I got u back 술래잡기해 봐야 동네 한 바퀴  내 피를 빨고 도망간 빈대 같은 애들을 잡았지  멀리 도망가 봐야 너네는 바로 나의 손아귀  내 가사는 너네 귓구멍을 때려 마치 소나기  머리는 큰데 어깨는 좁아 마치 모나미  내가 후 불어버리면 날아가지 이건 쓰나미  도망가는 고라니 쫓아가는 난 호랑이  뒤돌면 바로 태도가 돌변하지 착잡해 속마음이  아무리 대들어도 너넨 절대로 안 돼  노예근성이 깊숙이 박혀있는 DNA  너네는 추수감사절 시즌처럼 감 떨어져  내가 노래만 릴리스 할 때마다 크게 대박 쳤어  몸이 피곤해도 247 일개미  잠잘 때도 돈이 들어와 이런 사실을 믿겠니  가짜를 진짜로 포장하는 너넨 Imitation  I got u back 술래한테 잡히면 또다시 Attention  I got you back ay  I got you back ay  I got you back whut  I got you back ay  I got you back ay  I got you back ay  I got you back whut  I got you back ay
다이빙,옥상달빛,88,점점 작아지는 요즘  멈춰있는 시간이 길수록  마음은 더 불안해     내가 가만히 있는 건  게으름에 저버린 게 아냐  이해할 수 있을까    침대에 누워 천장을 보고  멍하니 앉아 생각도 하고  내일 계획을 적어 보지만  사실 가끔씩은 내일이 안 왔으면 해    아름다울 수 있을까 나의 하루가  매일 밤 무거운 걱정 없이  나를 위해 내일을 또 살자    사람들은 모두 말해  답답한 방에서 이제 그만  밖으로 나오라고    낯설어진 내 신발을 신고  현관문 앞에 잠시 서있다  결국 또다시 포기해버리면  사실 가끔씩은 내일이 안 왔으면 해    아름다울 수 있을까 우리 하루가  매일 밤 무거운 걱정 없이  나를 위해 또 너를 위해  부질없이 또 넘어져도     마음껏 행복해지자 매일 조금씩  그럴 수 있을 거라고 믿어  너를 믿어 꼭 우린 할 수 있어
봄처럼 내게 와,블루파프리카(Bluepaprika),"1,992",봄처럼 내게 와줘  꿈처럼 내게로 와 봄처럼 내게 와줘  꿈처럼 내게로  햇살이 따뜻해 외투가 답답해 이젠 장갑도 필요 없어 바람이 달콤해 기분이 상쾌해 이젠 봄이 오려나봐 바람 부는 날 함께 걸어볼까 너를 처음 본 그 거리에서 꽃이 피는 날 소풍을 갈까  네가 좋아하는 공원에서  봄처럼 내게 와줘  꿈처럼 내게로 와  봄처럼 내게 와줘  꿈처럼 내게로  자꾸만 생각해  이렇게 행복해 몰라 그냥 웃음이나 이제는 갑갑해  가슴이 답답해  더는 기다릴 수 없어  봄처럼 내게 와줘  꿈처럼 내게로 와 봄처럼 내게 와줘  꿈처럼 내게로  바람 부는 날 함께 걸어볼까 꽃이 피는 날 소풍을 갈까 어떤 영활 볼까 어떤 걸 먹을까 이젠 너와 같이 하고 싶어  봄처럼 내게 와줘  꿈처럼 내게로 와 봄처럼 내게 와줘  꿈처럼 내게로 봄처럼 내게 와줘  꿈처럼 내게로 와  봄처럼 내게 와줘  꿈처럼 내게로 내게로 오오오 봄처럼 내게 와줘  꿈처럼 내게로 와 봄처럼 내게 와줘  꿈처럼 내게로  봄처럼 내게 와줘 음음음음음음
골목길에서,엔플라잉(N.Flying),"1,138",날씨가 많이 추워졌네  널 봤을 때에 이른 봄 향기도 무뎌졌네  버릇처럼 네 향기가 났던 이 거리도  겨울 냄새로 덮여  내 마음도 한층 가벼워졌네  툭하면 나오던 입버릇 죽고 못 살 것 같던  네가 없고 나서야 이 온도를 느껴  금방이라도 울 것 같은 말투  내 손을 꼭 붙잡고 말했지 내게  가지 말라던 내게 가지 말라고  Yeah 나를 미워해도 돼 바보 같지  이제서야 난 그리워해  바뀐 것 없는 이 골목길에서  Woo 걸어가기 조금은 멀던  네 동네 오르막도 힘들지 않았는데  이젠 네가 없는 것만으로 더 힘든 건 왜일까  I miss you  헤어지고 너 몰래 너의 집 앞 골목길에서  서성이다가 달빛처럼 바래진 가로등  불빛 아래서 널 그리워해도 yeah  딱히 할 말이 있단 건 아니야  그냥 걷다가 보니까 여기야  혹시라도 마주칠까 봐  이런 내 맘을 들킬까 봐  다시 만나고 싶단 건 아니야  그냥 걷다가 보니까 여기야  추억 깃든 골목길에서  Yeah yeah 넌 나 없이 혼자 울곤 했다며  어두워진 길을 외롭게 걷게 했어  내가 일에 바빠 뭐 그리 바빠했을 때  내팽개치곤 이제서야 너의 기억을 주워 담아  이런 핑계 난 다시 찾은 골목길  뻔한 노래 가사처럼  바뀐 건 없는데  난 널 부르는 가수가 됐고  눈앞에 마주할 수 없어  이 노래를 듣고 있어 yeah  Woo 아름다운 이별이 어디 있니  그냥 끝난 거지 더는 물어보지 마  드라마를 봐도 똑같은 사랑 얘기 이별 얘기  I dont know  헤어지고 너 몰래 너의 집 앞 골목길에서  서성이다가 달빛처럼 바래진 가로등  불빛 아래서 널 그리워해도 yeah  다시 걸을 수 없는 이 길에서  너와 나눴던 추억을 지웠어  이제 나만 홀로 걷네  네가 보고 싶은 밤에  Yeah 내 발걸음 떨어지는 소리  우연히라도 난 널 보면 돼  이 길을 dont forget it 여전히  난 잊었다 생각했는데  바보처럼 또 집 앞이야  헤어지고 너 몰래 너의 집 앞 골목길에서  서성이다가 달빛처럼 바래진 가로등  불빛 아래서 널 그리워해도 yeah  딱히 할 말이 있단 건 아니야  그냥 걷다가 보니까 여기야  혹시라도 마주칠까 봐  이런 내 맘을 들킬까 봐  다시 만나고 싶단 건 아니야  그냥 걷다가 보니까 여기야  추억 깃든 골목길에서
그래서 그만큼 아파하고 있나 봐,정해일,14,여전히 난 그대로야 다  아직도 잠을 설치고 그래  네가 자주 입던 내 잠옷도  사진첩 속에 너의 다정한 모습도  아직 그대로야  너는 어떻게 지낼까  이런 안부조차 물을 수 없는데  나는 너를 잊어야 하는데  널 사랑했던 날이  너무 행복했어 그래서  그만큼 아파하고 있나 봐  난 계속 그 자리에 멈춰있어  여전히 널 잊는 게 힘든가 봐  네가 보고 싶어  습관처럼 널 찾는 일도  네 이름에 눈물이 울컥 쏟아지는 일도  아직 그대론데  널 사랑했던 날이  너무 행복했어 그래서  그만큼 아파하고 있나 봐  난 계속 그 자리에 멈춰있어  여전히 널 잊는 게 힘든가 봐  처음 울었던 밤  꼭 안아주던 너의 품이 생각나  다시는 그런 기대 따위 할 수 없지만  긴 이별의 끝에서 참 서툴렀던  그때 우리 모습이 또 그리워  네가 보고 싶어  여전히 난 그대로야 다
